filename,mos,noise_mean,noise_std,blur_mean,blur_std,overexposure_mean,overexposure_std,lowlight_mean,lowlight_std,warp_mean,warp_std,stain_mean,stain_std,occlusion_mean,occlusion_std
29_24_02.bmp,3.055555555555556,0.055555556,0.23570226,0.611111111,0.501631326,0.0,0.0,0.0,0.0,0.055555556,0.23570226,0.111111111,0.323380833,0.055555556,0.23570226
0888.jpg,3.6666666666666665,0.166666667,0.383482494,0.444444444,0.511309993,0.055555556,0.23570226,0.055555556,0.23570226,0.111111111,0.323380833,0.055555556,0.23570226,0.055555556,0.23570226
22_14_03.bmp,2.7777777777777777,0.111111111,0.323380833,0.333333333,0.48507125,0.055555556,0.23570226,0.611111111,0.501631326,0.111111111,0.323380833,0.111111111,0.323380833,0.0,0.0
06_13_05.bmp,2.9444444444444446,0.111111111,0.323380833,0.055555556,0.23570226,0.722222222,0.460888599,0.0,0.0,0.0,0.0,0.055555556,0.23570226,0.111111111,0.323380833
20_25_01.bmp,3.111111111111111,0.111111111,0.323380833,0.277777778,0.460888599,0.055555556,0.23570226,0.055555556,0.23570226,0.055555556,0.23570226,0.055555556,0.23570226,0.5,0.514495755
0277.jpg,2.2222222222222223,0.166666667,0.383482494,0.333333333,0.48507125,0.055555556,0.23570226,0.888888889,0.323380833,0.055555556,0.23570226,0.0,0.0,0.0,0.0
0049.jpg,3.333333333333333,0.0,0.0,0.222222222,0.427792632,0.888888889,0.323380833,0.0,0.0,0.222222222,0.427792632,0.0,0.0,0.0,0.0
26_08_02.bmp,3.6666666666666665,0.0,0.0,0.222222222,0.427792632,0.111111111,0.323380833,0.0,0.0,0.111111111,0.323380833,0.055555556,0.23570226,0.0,0.0
16_25_04.bmp,2.1666666666666665,0.0,0.0,0.166666667,0.383482494,0.0,0.0,0.0,0.0,0.277777778,0.460888599,0.277777778,0.460888599,0.777777778,0.427792632
35_09_01.bmp,2.6666666666666665,0.666666667,0.48507125,0.5,0.514495755,0.055555556,0.23570226,0.055555556,0.23570226,0.055555556,0.23570226,0.0,0.0,0.055555556,0.23570226
35_23_02.bmp,2.6666666666666665,0.055555556,0.23570226,0.222222222,0.427792632,0.0,0.0,0.722222222,0.460888599,0.055555556,0.23570226,0.0,0.0,0.166666667,0.383482494
34_09_01.bmp,3.2222222222222223,0.444444444,0.511309993,0.444444444,0.511309993,0.111111111,0.323380833,0.0,0.0,0.0,0.0,0.055555556,0.23570226,0.055555556,0.23570226
35_17_04.bmp,2.055555555555556,0.277777778,0.460888599,0.555555556,0.511309993,0.055555556,0.23570226,0.0,0.0,0.166666667,0.383482494,0.166666667,0.383482494,0.222222222,0.427792632
05_19_03.bmp,2.7777777777777777,0.388888889,0.501631326,0.388888889,0.501631326,0.277777778,0.460888599,0.0,0.0,0.0,0.0,0.055555556,0.23570226,0.055555556,0.23570226
36_07_04.bmp,1.8333333333333333,0.055555556,0.23570226,0.888888889,0.323380833,0.111111111,0.323380833,0.0,0.0,0.0,0.0,0.055555556,0.23570226,0.055555556,0.23570226
30_07_03.bmp,2.6666666666666665,0.333333333,0.48507125,0.666666667,0.48507125,0.0,0.0,0.0,0.0,0.277777778,0.460888599,0.055555556,0.23570226,0.055555556,0.23570226
35_02_03.bmp,1.8333333333333333,0.055555556,0.23570226,0.944444444,0.23570226,0.111111111,0.323380833,0.0,0.0,0.0,0.0,0.0,0.0,0.055555556,0.23570226
