filename,mos,noise_mean,noise_std,blur_mean,blur_std,overexposure_mean,overexposure_std,lowlight_mean,lowlight_std,warp_mean,warp_std,stain_mean,stain_std,occlusion_mean,occlusion_std
1093.jpg,2.388888888888889,0.055555556,0.23570226,0.111111111,0.323380833,0.0,0.0,0.111111111,0.323380833,0.722222222,0.460888599,0.222222222,0.427792632,0.111111111,0.323380833
0859.jpg,3.5,0.111111111,0.323380833,0.444444444,0.511309993,0.055555556,0.23570226,0.055555556,0.23570226,0.166666667,0.383482494,0.055555556,0.23570226,0.0,0.0
1101.jpg,2.611111111111111,0.166666667,0.383482494,0.666666667,0.48507125,0.0,0.0,0.111111111,0.323380833,0.0,0.0,0.111111111,0.323380833,0.0,0.0
04_04_05.bmp,2.5,0.166666667,0.383482494,0.611111111,0.501631326,0.166666667,0.383482494,0.0,0.0,0.111111111,0.323380833,0.333333333,0.48507125,0.0,0.0
02_10_05.bmp,2.111111111111111,0.833333333,0.383482494,0.444444444,0.511309993,0.0,0.0,0.0,0.0,0.388888889,0.501631326,0.111111111,0.323380833,0.0,0.0
11_15_03.bmp,3.055555555555556,0.055555556,0.23570226,0.333333333,0.48507125,0.111111111,0.323380833,0.166666667,0.383482494,0.333333333,0.48507125,0.055555556,0.23570226,0.055555556,0.23570226
01202.jpg,3.6666666666666665,0.222222222,0.427792632,0.388888889,0.501631326,0.0,0.0,0.055555556,0.23570226,0.277777778,0.460888599,0.0,0.0,0.0,0.0
0505.jpg,2.888888888888889,0.055555556,0.23570226,0.444444444,0.511309993,0.0,0.0,0.666666667,0.48507125,0.777777778,0.427792632,0.055555556,0.23570226,0.055555556,0.23570226
02_01_03.bmp,2.7222222222222223,0.0,0.0,0.722222222,0.460888599,0.055555556,0.23570226,0.0,0.0,0.611111111,0.501631326,0.055555556,0.23570226,0.055555556,0.23570226
04_20_04.bmp,2.111111111111111,0.611111111,0.501631326,0.555555556,0.511309993,0.277777778,0.460888599,0.055555556,0.23570226,0.166666667,0.383482494,0.0,0.0,0.0,0.0
37_21_01.bmp,3.1666666666666665,0.055555556,0.23570226,0.166666667,0.383482494,0.666666667,0.48507125,0.0,0.0,0.055555556,0.23570226,0.055555556,0.23570226,0.0,0.0
22_12_05.bmp,1.9444444444444444,0.777777778,0.427792632,0.388888889,0.501631326,0.0,0.0,0.0,0.0,0.222222222,0.427792632,0.111111111,0.323380833,0.055555556,0.23570226
26_09_03.bmp,3.111111111111111,0.5,0.514495755,0.166666667,0.383482494,0.111111111,0.323380833,0.0,0.0,0.055555556,0.23570226,0.0,0.0,0.0,0.0
01452.jpg,3.5,0.0,0.0,0.777777778,0.427792632,0.055555556,0.23570226,0.055555556,0.23570226,0.055555556,0.23570226,0.0,0.0,0.0,0.0
05_22_05.bmp,1.2777777777777777,0.222222222,0.427792632,0.722222222,0.460888599,0.222222222,0.427792632,0.0,0.0,0.055555556,0.23570226,0.055555556,0.23570226,0.0,0.0
27_22_01.bmp,2.888888888888889,0.111111111,0.323380833,0.666666667,0.48507125,0.0,0.0,0.055555556,0.23570226,0.388888889,0.501631326,0.055555556,0.23570226,0.055555556,0.23570226
24_04_05.bmp,2.1666666666666665,0.333333333,0.48507125,0.333333333,0.48507125,0.333333333,0.48507125,0.055555556,0.23570226,0.0,0.0,0.0,0.0,0.0,0.0
0610.jpg,3.333333333333333,0.055555556,0.23570226,0.555555556,0.511309993,0.0,0.0,0.166666667,0.383482494,0.222222222,0.427792632,0.111111111,0.323380833,0.055555556,0.23570226
33_15_02.bmp,3.055555555555556,0.111111111,0.323380833,0.5,0.514495755,0.277777778,0.460888599,0.0,0.0,0.388888889,0.501631326,0.0,0.0,0.0,0.0
26_16_01.bmp,3.5,0.111111111,0.323380833,0.0,0.0,0.0,0.0,0.277777778,0.460888599,0.111111111,0.323380833,0.0,0.0,0.055555556,0.23570226
12_22_03.bmp,2.4444444444444446,0.166666667,0.383482494,0.777777778,0.427792632,0.166666667,0.383482494,0.0,0.0,0.111111111,0.323380833,0.111111111,0.323380833,0.0,0.0
03_01_04.bmp,2.833333333333333,0.111111111,0.323380833,0.833333333,0.383482494,0.111111111,0.323380833,0.0,0.0,0.111111111,0.323380833,0.0,0.0,0.0,0.0
1019.jpg,3.555555555555556,0.055555556,0.23570226,0.277777778,0.460888599,0.055555556,0.23570226,0.166666667,0.383482494,0.166666667,0.383482494,0.111111111,0.323380833,0.055555556,0.23570226
13_10_01.bmp,3.333333333333333,0.388888889,0.501631326,0.333333333,0.48507125,0.111111111,0.323380833,0.055555556,0.23570226,0.111111111,0.323380833,0.055555556,0.23570226,0.055555556,0.23570226
08_17_05.bmp,2.4444444444444446,0.222222222,0.427792632,0.444444444,0.511309993,0.0,0.0,0.055555556,0.23570226,0.166666667,0.383482494,0.166666667,0.383482494,0.277777778,0.460888599
04_21_05.bmp,1.6111111111111112,0.444444444,0.511309993,0.666666667,0.48507125,0.055555556,0.23570226,0.333333333,0.48507125,0.222222222,0.427792632,0.055555556,0.23570226,0.0,0.0
27_19_05.bmp,2.055555555555556,0.166666667,0.383482494,0.166666667,0.383482494,0.5,0.514495755,0.277777778,0.460888599,0.277777778,0.460888599,0.111111111,0.323380833,0.055555556,0.23570226
17_16_05.bmp,1.7777777777777777,0.166666667,0.383482494,0.777777778,0.427792632,0.0,0.0,0.055555556,0.23570226,0.166666667,0.383482494,0.055555556,0.23570226,0.0,0.0
31_21_03.bmp,2.7777777777777777,0.055555556,0.23570226,0.222222222,0.427792632,0.666666667,0.48507125,0.0,0.0,0.166666667,0.383482494,0.0,0.0,0.111111111,0.323380833
02_03_04.bmp,1.8888888888888888,0.111111111,0.323380833,0.833333333,0.383482494,0.055555556,0.23570226,0.0,0.0,0.555555556,0.511309993,0.0,0.0,0.0,0.0
18_06_04.bmp,2.055555555555556,0.444444444,0.511309993,0.444444444,0.511309993,0.166666667,0.383482494,0.055555556,0.23570226,0.111111111,0.323380833,0.166666667,0.383482494,0.111111111,0.323380833
04_24_02.bmp,2.2222222222222223,0.111111111,0.323380833,0.777777778,0.427792632,0.055555556,0.23570226,0.055555556,0.23570226,0.222222222,0.427792632,0.0,0.0,0.055555556,0.23570226
36_02_04.bmp,1.6666666666666667,0.055555556,0.23570226,0.888888889,0.323380833,0.111111111,0.323380833,0.055555556,0.23570226,0.0,0.0,0.0,0.0,0.0,0.0
26_12_01.bmp,4.0,0.055555556,0.23570226,0.111111111,0.323380833,0.222222222,0.427792632,0.055555556,0.23570226,0.055555556,0.23570226,0.0,0.0,0.0,0.0
01_14_03.bmp,2.9444444444444446,0.222222222,0.427792632,0.722222222,0.460888599,0.111111111,0.323380833,0.111111111,0.323380833,0.0,0.0,0.0,0.0,0.0,0.0
0403.jpg,2.555555555555556,0.111111111,0.323380833,0.833333333,0.383482494,0.0,0.0,0.055555556,0.23570226,0.055555556,0.23570226,0.055555556,0.23570226,0.055555556,0.23570226
35_10_01.bmp,3.0,0.5,0.514495755,0.5,0.514495755,0.055555556,0.23570226,0.055555556,0.23570226,0.0,0.0,0.0,0.0,0.055555556,0.23570226
17_23_03.bmp,2.7222222222222223,0.055555556,0.23570226,0.111111111,0.323380833,0.0,0.0,0.777777778,0.427792632,0.222222222,0.427792632,0.0,0.0,0.055555556,0.23570226
15_18_04.bmp,2.611111111111111,0.222222222,0.427792632,0.611111111,0.501631326,0.0,0.0,0.0,0.0,0.222222222,0.427792632,0.055555556,0.23570226,0.0,0.0
0615.jpg,2.888888888888889,0.055555556,0.23570226,0.611111111,0.501631326,0.055555556,0.23570226,0.111111111,0.323380833,0.111111111,0.323380833,0.055555556,0.23570226,0.055555556,0.23570226
0228.jpg,1.7777777777777777,0.166666667,0.383482494,0.333333333,0.48507125,0.0,0.0,0.888888889,0.323380833,0.055555556,0.23570226,0.055555556,0.23570226,0.0,0.0
18_10_01.bmp,3.1666666666666665,0.388888889,0.501631326,0.444444444,0.511309993,0.055555556,0.23570226,0.055555556,0.23570226,0.0,0.0,0.0,0.0,0.055555556,0.23570226
07_04_04.bmp,2.7222222222222223,0.277777778,0.460888599,0.444444444,0.511309993,0.222222222,0.427792632,0.055555556,0.23570226,0.111111111,0.323380833,0.222222222,0.427792632,0.055555556,0.23570226
17_07_04.bmp,2.0,0.166666667,0.383482494,0.888888889,0.323380833,0.0,0.0,0.0,0.0,0.166666667,0.383482494,0.111111111,0.323380833,0.0,0.0
17_05_03.bmp,2.611111111111111,0.444444444,0.511309993,0.777777778,0.427792632,0.111111111,0.323380833,0.0,0.0,0.166666667,0.383482494,0.111111111,0.323380833,0.0,0.0
35_01_01.bmp,3.0,0.166666667,0.383482494,0.666666667,0.48507125,0.055555556,0.23570226,0.0,0.0,0.055555556,0.23570226,0.055555556,0.23570226,0.111111111,0.323380833
