filename,mos,noise_mean,noise_std,blur_mean,blur_std,overexposure_mean,overexposure_std,lowlight_mean,lowlight_std,warp_mean,warp_std,stain_mean,stain_std,occlusion_mean,occlusion_std
19_15_03.bmp,3.055555555555556,0.111111111,0.323380833,0.277777778,0.460888599,0.277777778,0.460888599,0.0,0.0,0.111111111,0.323380833,0.111111111,0.323380833,0.111111111,0.323380833
20_12_03.bmp,2.7222222222222223,0.666666667,0.48507125,0.388888889,0.501631326,0.111111111,0.323380833,0.0,0.0,0.111111111,0.323380833,0.111111111,0.323380833,0.0,0.0
0329.jpg,2.2777777777777777,0.055555556,0.23570226,0.944444444,0.23570226,0.055555556,0.23570226,0.111111111,0.323380833,0.111111111,0.323380833,0.0,0.0,0.111111111,0.323380833
10_05_04.bmp,1.9444444444444444,0.388888889,0.501631326,0.777777778,0.427792632,0.0,0.0,0.055555556,0.23570226,0.277777778,0.460888599,0.222222222,0.427792632,0.0,0.0
22_08_01.bmp,3.333333333333333,0.111111111,0.323380833,0.5,0.514495755,0.055555556,0.23570226,0.055555556,0.23570226,0.111111111,0.323380833,0.166666667,0.383482494,0.0,0.0
0317.jpg,2.5,0.111111111,0.323380833,0.833333333,0.383482494,0.0,0.0,0.166666667,0.383482494,0.111111111,0.323380833,0.055555556,0.23570226,0.055555556,0.23570226
23_21_01.bmp,2.6666666666666665,0.111111111,0.323380833,0.222222222,0.427792632,0.722222222,0.460888599,0.0,0.0,0.111111111,0.323380833,0.055555556,0.23570226,0.0,0.0
33_02_04.bmp,1.9444444444444444,0.055555556,0.23570226,0.888888889,0.323380833,0.0,0.0,0.0,0.0,0.444444444,0.511309993,0.0,0.0,0.0,0.0
03_02_03.bmp,2.611111111111111,0.111111111,0.323380833,0.888888889,0.323380833,0.0,0.0,0.0,0.0,0.111111111,0.323380833,0.0,0.0,0.0,0.0
36_14_05.bmp,1.9444444444444444,0.333333333,0.48507125,0.444444444,0.511309993,0.111111111,0.323380833,0.388888889,0.501631326,0.055555556,0.23570226,0.055555556,0.23570226,0.055555556,0.23570226
05_08_03.bmp,2.388888888888889,0.388888889,0.501631326,0.722222222,0.460888599,0.111111111,0.323380833,0.0,0.0,0.0,0.0,0.166666667,0.383482494,0.111111111,0.323380833
04_25_04.bmp,2.2222222222222223,0.166666667,0.383482494,0.388888889,0.501631326,0.111111111,0.323380833,0.0,0.0,0.111111111,0.323380833,0.0,0.0,0.888888889,0.323380833
05_09_01.bmp,2.833333333333333,0.666666667,0.48507125,0.5,0.514495755,0.055555556,0.23570226,0.0,0.0,0.0,0.0,0.111111111,0.323380833,0.055555556,0.23570226
09_15_02.bmp,2.7777777777777777,0.055555556,0.23570226,0.222222222,0.427792632,0.611111111,0.501631326,0.055555556,0.23570226,0.111111111,0.323380833,0.0,0.0,0.0,0.0
06_21_01.bmp,2.5,0.111111111,0.323380833,0.277777778,0.460888599,0.833333333,0.383482494,0.0,0.0,0.0,0.0,0.055555556,0.23570226,0.055555556,0.23570226
0936.jpg,3.333333333333333,0.055555556,0.23570226,0.222222222,0.427792632,0.0,0.0,0.555555556,0.511309993,0.222222222,0.427792632,0.0,0.0,0.111111111,0.323380833
0130.jpg,3.1666666666666665,0.111111111,0.323380833,0.222222222,0.427792632,0.888888889,0.323380833,0.0,0.0,0.0,0.0,0.0,0.0,0.055555556,0.23570226
05_04_02.bmp,3.2777777777777777,0.222222222,0.427792632,0.388888889,0.501631326,0.166666667,0.383482494,0.0,0.0,0.0,0.0,0.166666667,0.383482494,0.111111111,0.323380833
17_22_04.bmp,2.2222222222222223,0.277777778,0.460888599,0.777777778,0.427792632,0.0,0.0,0.055555556,0.23570226,0.166666667,0.383482494,0.055555556,0.23570226,0.0,0.0
10_24_05.bmp,1.3333333333333333,0.0,0.0,0.888888889,0.323380833,0.0,0.0,0.055555556,0.23570226,0.166666667,0.383482494,0.111111111,0.323380833,0.055555556,0.23570226
0195.jpg,1.9444444444444444,0.111111111,0.323380833,0.222222222,0.427792632,0.0,0.0,0.944444444,0.23570226,0.0,0.0,0.0,0.0,0.0,0.0
07_24_04.bmp,1.5,0.055555556,0.23570226,0.888888889,0.323380833,0.166666667,0.383482494,0.0,0.0,0.055555556,0.23570226,0.0,0.0,0.0,0.0
