filename,mos,noise_mean,noise_std,blur_mean,blur_std,overexposure_mean,overexposure_std,lowlight_mean,lowlight_std,warp_mean,warp_std,stain_mean,stain_std,occlusion_mean,occlusion_std
01459.jpg,3.333333333333333,0.166666667,0.383482494,0.444444444,0.511309993,0.222222222,0.427792632,0.0,0.0,0.0,0.0,0.111111111,0.323380833,0.444444444,0.511309993
26_20_03.bmp,3.2777777777777777,0.166666667,0.383482494,0.444444444,0.511309993,0.166666667,0.383482494,0.0,0.0,0.111111111,0.323380833,0.055555556,0.23570226,0.055555556,0.23570226
07_25_05.bmp,1.7777777777777777,0.055555556,0.23570226,0.166666667,0.383482494,0.111111111,0.323380833,0.055555556,0.23570226,0.055555556,0.23570226,0.0,0.0,0.888888889,0.323380833
31_25_04.bmp,2.1666666666666665,0.111111111,0.323380833,0.111111111,0.323380833,0.055555556,0.23570226,0.0,0.0,0.111111111,0.323380833,0.0,0.0,0.722222222,0.460888599
15_07_05.bmp,1.4444444444444444,0.055555556,0.23570226,0.888888889,0.323380833,0.0,0.0,0.0,0.0,0.055555556,0.23570226,0.055555556,0.23570226,0.0,0.0
36_23_02.bmp,2.833333333333333,0.055555556,0.23570226,0.111111111,0.323380833,0.111111111,0.323380833,0.666666667,0.48507125,0.0,0.0,0.0,0.0,0.222222222,0.427792632
07_16_01.bmp,3.7777777777777777,0.166666667,0.383482494,0.333333333,0.48507125,0.0,0.0,0.111111111,0.323380833,0.055555556,0.23570226,0.055555556,0.23570226,0.055555556,0.23570226
03_09_02.bmp,2.9444444444444446,0.666666667,0.48507125,0.166666667,0.383482494,0.111111111,0.323380833,0.0,0.0,0.166666667,0.383482494,0.055555556,0.23570226,0.055555556,0.23570226
04_11_02.bmp,2.7222222222222223,0.555555556,0.511309993,0.5,0.514495755,0.111111111,0.323380833,0.0,0.0,0.222222222,0.427792632,0.0,0.0,0.055555556,0.23570226
01209.jpg,3.1666666666666665,0.166666667,0.383482494,0.611111111,0.501631326,0.055555556,0.23570226,0.111111111,0.323380833,0.333333333,0.48507125,0.0,0.0,0.277777778,0.460888599
17_13_05.bmp,1.9444444444444444,0.055555556,0.23570226,0.111111111,0.323380833,0.888888889,0.323380833,0.055555556,0.23570226,0.166666667,0.383482494,0.0,0.0,0.0,0.0
30_25_03.bmp,2.5,0.0,0.0,0.111111111,0.323380833,0.0,0.0,0.111111111,0.323380833,0.222222222,0.427792632,0.0,0.0,0.888888889,0.323380833
12_01_03.bmp,3.055555555555556,0.0,0.0,0.722222222,0.460888599,0.222222222,0.427792632,0.0,0.0,0.055555556,0.23570226,0.0,0.0,0.055555556,0.23570226
11_24_02.bmp,2.7222222222222223,0.055555556,0.23570226,0.722222222,0.460888599,0.055555556,0.23570226,0.111111111,0.323380833,0.222222222,0.427792632,0.055555556,0.23570226,0.0,0.0
02_22_03.bmp,2.2222222222222223,0.5,0.514495755,0.722222222,0.460888599,0.0,0.0,0.055555556,0.23570226,0.277777778,0.460888599,0.055555556,0.23570226,0.0,0.0
0321.jpg,2.888888888888889,0.055555556,0.23570226,0.777777778,0.427792632,0.0,0.0,0.277777778,0.460888599,0.222222222,0.427792632,0.0,0.0,0.0,0.0
1010.jpg,3.6666666666666665,0.055555556,0.23570226,0.166666667,0.383482494,0.0,0.0,0.611111111,0.501631326,0.277777778,0.460888599,0.0,0.0,0.0,0.0
0174.jpg,2.7777777777777777,0.055555556,0.23570226,0.333333333,0.48507125,0.777777778,0.427792632,0.0,0.0,0.055555556,0.23570226,0.055555556,0.23570226,0.055555556,0.23570226
